Sim: 1
ID: 76
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 3
time A Ma
0.007279900 0.060002032 0.936804190 
0.007289900 0.060002032 0.936804197 
0.007299900 0.060002032 0.936804203 
0.007309900 0.060002032 0.936804208 
0.007319900 0.060002032 0.936804212 
0.007329900 0.060002032 0.936804215 
0.007339900 0.060002032 0.936804218 
0.007349900 0.060002032 0.936804220 
0.007359900 0.060002032 0.936804221 
0.007369900 0.060002032 0.936804221 
0.007379900 0.060002032 0.936804220 
0.007389900 0.060002032 0.936804219 
0.007399900 0.060002032 0.936804217 
0.007409900 0.060002032 0.936804215 
0.007419900 0.060002032 0.936804211 
0.007429900 0.060002032 0.936804208 
0.007439900 0.060002032 0.936804203 
0.007449900 0.060002032 0.936804199 
0.007459900 0.060002032 0.936804193 
0.007469900 0.060002032 0.936804188 
0.007479900 0.060002032 0.936804182 
0.007489900 0.060002032 0.936804175 
0.007499900 0.060002032 0.936804169 
0.007509900 0.060002032 0.936804162 
0.007519900 0.060002032 0.936804155 
0.007529900 0.060002032 0.936804148 
0.007539900 0.060002032 0.936804141 
0.007549900 0.060002032 0.936804134 
0.007559900 0.060002032 0.936804127 
0.007569900 0.060002032 0.936804119 
0.007579900 0.060002032 0.936804113 
0.007589900 0.060002032 0.936804106 
0.007599900 0.060002032 0.936804099 
0.007609900 0.060002032 0.936804093 
0.007619900 0.060002032 0.936804086 
0.007629900 0.060002032 0.936804080 
0.007639900 0.060002032 0.936804075 
0.007649900 0.060002032 0.936804069 
0.007659900 0.060002032 0.936804064 
0.007669900 0.060002032 0.936804060 
0.007679900 0.060002032 0.936804055 
0.007689900 0.060002032 0.936804051 
0.007699900 0.060002032 0.936804048 
0.007709900 0.060002032 0.936804045 
0.007719900 0.060002032 0.936804042 
0.007729900 0.060002032 0.936804040 
0.007739900 0.060002032 0.936804038 
0.007749900 0.060002032 0.936804036 
0.007759900 0.060002032 0.936804035 
0.007769900 0.060002032 0.936804034 
0.007779900 0.060002032 0.936804034 
0.007789900 0.060002032 0.936804034 
0.007799900 0.060002032 0.936804034 
0.007809900 0.060002032 0.936804035 
0.007819900 0.060002032 0.936804036 
0.007829900 0.060002032 0.936804038 
0.007839900 0.060002032 0.936804039 
0.007849900 0.060002032 0.936804041 
0.007859900 0.060002032 0.936804044 
0.007869900 0.060002032 0.936804046 
0.007879900 0.060002032 0.936804049 
0.007889900 0.060002032 0.936804052 
0.007899900 0.060002032 0.936804055 
0.007909900 0.060002032 0.936804058 
0.007919900 0.060002032 0.936804061 
0.007929900 0.060002032 0.936804064 
0.007939900 0.060002032 0.936804068 
0.007949900 0.060002032 0.936804071 
0.007959900 0.060002032 0.936804075 
0.007969900 0.060002032 0.936804078 
0.007979900 0.060002032 0.936804082 
0.007989900 0.060002032 0.936804085 
0.007999900 0.060002032 0.936804088 
0.008009900 0.060002032 0.936804092 
0.008019900 0.060002032 0.936804095 
0.008029900 0.060002032 0.936804098 
0.008039900 0.060002032 0.936804101 
0.008049900 0.060002032 0.936804104 
0.008059900 0.060002032 0.936804107 
0.008069900 0.060002032 0.936804109 
0.008079900 0.060002032 0.936804112 
0.008089900 0.060002032 0.936804114 
0.008099900 0.060002032 0.936804116 
0.008109900 0.060002032 0.936804118 
0.008119900 0.060002032 0.936804119 
0.008129900 0.060002032 0.936804121 
0.008139900 0.060002032 0.936804122 
0.008149900 0.060002032 0.936804123 
0.008159900 0.060002032 0.936804124 
0.008169900 0.060002032 0.936804125 
0.008179900 0.060002032 0.936804125 
0.008189900 0.060002032 0.936804125 
0.008199900 0.060002032 0.936804125 
0.008209900 0.060002032 0.936804125 
0.008219900 0.060002032 0.936804125 
0.008229900 0.060002032 0.936804125 
0.008239900 0.060002032 0.936804124 
0.008249900 0.060002032 0.936804123 
0.008259900 0.060002032 0.936804122 
0.008269900 0.060002032 0.936804121 
0.008279900 0.060002032 0.936804120 
0.008289900 0.060002032 0.936804119 
0.008299900 0.060002032 0.936804118 
0.008309900 0.060002032 0.936804116 
0.008319900 0.060002032 0.936804115 
0.008329900 0.060002032 0.936804113 
0.008339900 0.060002032 0.936804112 
0.008349900 0.060002032 0.936804110 
0.008359900 0.060002032 0.936804108 
0.008369900 0.060002032 0.936804107 
0.008379900 0.060002032 0.936804105 
0.008389900 0.060002032 0.936804103 
0.008399900 0.060002032 0.936804101 
0.008409900 0.060002032 0.936804100 
0.008419900 0.060002032 0.936804098 
0.008429900 0.060002032 0.936804097 
0.008439900 0.060002032 0.936804095 
0.008449900 0.060002032 0.936804094 
0.008459900 0.060002032 0.936804092 
0.008469900 0.060002032 0.936804091 
0.008479900 0.060002032 0.936804089 
0.008489900 0.060002032 0.936804088 
0.008499900 0.060002032 0.936804087 
0.008509900 0.060002032 0.936804086 
0.008519900 0.060002032 0.936804085 
0.008529900 0.060002032 0.936804084 
0.008539900 0.060002032 0.936804083 
0.008549900 0.060002032 0.936804083 
0.008559900 0.060002032 0.936804082 
0.008569900 0.060002032 0.936804082 
0.008579900 0.060002032 0.936804081 
0.008589900 0.060002032 0.936804081 
0.008599900 0.060002032 0.936804081 
0.008609900 0.060002032 0.936804081 
0.008619900 0.060002032 0.936804081 
0.008629900 0.060002032 0.936804081 
0.008639900 0.060002032 0.936804081 
0.008649900 0.060002032 0.936804081 
0.008659900 0.060002032 0.936804082 
0.008669900 0.060002032 0.936804082 
0.008679900 0.060002032 0.936804082 
0.008689900 0.060002032 0.936804083 
0.008699900 0.060002032 0.936804084 
0.008709900 0.060002032 0.936804084 
0.008719900 0.060002032 0.936804085 
0.008729900 0.060002032 0.936804086 
0.008739900 0.060002032 0.936804086 
0.008749900 0.060002032 0.936804087 
0.008759900 0.060002032 0.936804088 
0.008769900 0.060002032 0.936804089 
0.008779900 0.060002032 0.936804089 
0.008789900 0.060002032 0.936804090 
0.008799900 0.060002032 0.936804091 
0.008809900 0.060002032 0.936804092 
0.008819900 0.060002032 0.936804093 
0.008829900 0.060002032 0.936804094 
0.008839900 0.060002032 0.936804094 
0.008849900 0.060002032 0.936804095 
0.008859900 0.060002032 0.936804096 
0.008869900 0.060002032 0.936804097 
0.008879900 0.060002032 0.936804097 
0.008889900 0.060002032 0.936804098 
0.008899900 0.060002032 0.936804099 
0.008909900 0.060002032 0.936804099 
0.008919900 0.060002032 0.936804100 
0.008929900 0.060002032 0.936804100 
0.008939900 0.060002032 0.936804101 
0.008949900 0.060002032 0.936804101 
0.008959900 0.060002032 0.936804101 
0.008969900 0.060002032 0.936804102 
0.008979900 0.060002032 0.936804102 
0.008989900 0.060002032 0.936804102 
0.008999900 0.060002032 0.936804102 
0.009009900 0.060002032 0.936804103 
0.009019900 0.060002032 0.936804103 
0.009029900 0.060002032 0.936804103 
0.009039900 0.060002032 0.936804103 
0.009049900 0.060002032 0.936804103 
0.009059900 0.060002032 0.936804102 
0.009069900 0.060002032 0.936804102 
0.009079900 0.060002032 0.936804102 
0.009089900 0.060002032 0.936804102 
0.009099900 0.060002032 0.936804102 
0.009109900 0.060002032 0.936804101 
0.009119900 0.060002032 0.936804101 
0.009129900 0.060002032 0.936804101 
0.009139900 0.060002032 0.936804100 
0.009149900 0.060002032 0.936804100 
0.009159900 0.060002032 0.936804100 
0.009169900 0.060002032 0.936804099 
0.009179900 0.060002032 0.936804099 
0.009189900 0.060002032 0.936804099 
0.009199900 0.060002032 0.936804098 
0.009209900 0.060002032 0.936804098 
0.009219900 0.060002032 0.936804097 
0.009229900 0.060002032 0.936804097 
0.009239900 0.060002032 0.936804097 
0.009249900 0.060002032 0.936804096 
0.009259900 0.060002032 0.936804096 
0.009269900 0.060002032 0.936804095 
0.009279900 0.060002032 0.936804095 
0.009289900 0.060002032 0.936804095 
0.009299900 0.060002032 0.936804094 
0.009309900 0.060002032 0.936804094 
0.009319900 0.060002032 0.936804094 
0.009329900 0.060002032 0.936804093 
0.009339900 0.060002032 0.936804093 
0.009349900 0.060002032 0.936804093 
0.009359900 0.060002032 0.936804093 
0.009369900 0.060002032 0.936804093 
0.009379900 0.060002032 0.936804092 
0.009389900 0.060002032 0.936804092 
0.009399900 0.060002032 0.936804092 
0.009409900 0.060002032 0.936804092 
0.009419900 0.060002032 0.936804092 
0.009429900 0.060002032 0.936804092 
0.009439900 0.060002032 0.936804092 
0.009449900 0.060002032 0.936804092 
0.009459900 0.060002032 0.936804092 
0.009469900 0.060002032 0.936804092 
0.009479900 0.060002032 0.936804092 
0.009489900 0.060002032 0.936804092 
0.009499900 0.060002032 0.936804092 
0.009509900 0.060002032 0.936804092 
0.009519900 0.060002032 0.936804092 
0.009529900 0.060002032 0.936804093 
0.009539900 0.060002032 0.936804093 
0.009549900 0.060002032 0.936804093 
0.009559900 0.060002032 0.936804093 
0.009569900 0.060002032 0.936804093 
0.009579900 0.060002032 0.936804093 
0.009589900 0.060002032 0.936804094 
0.009599900 0.060002032 0.936804094 
0.009609900 0.060002032 0.936804094 
0.009619900 0.060002032 0.936804094 
0.009629900 0.060002032 0.936804094 
0.009639900 0.060002032 0.936804095 
0.009649900 0.060002032 0.936804095 
0.009659900 0.060002032 0.936804095 
0.009669900 0.060002032 0.936804095 
0.009679900 0.060002032 0.936804095 
0.009689900 0.060002032 0.936804096 
0.009699900 0.060002032 0.936804096 
0.009709900 0.060002032 0.936804096 
0.009719900 0.060002032 0.936804096 
0.009729900 0.060002032 0.936804096 
0.009739900 0.060002032 0.936804096 
0.009749900 0.060002032 0.936804096 
0.009759900 0.060002032 0.936804097 
0.009769900 0.060002032 0.936804097 
0.009779900 0.060002032 0.936804097 
0.009789900 0.060002032 0.936804097 
0.009799900 0.060002032 0.936804097 
0.009809900 0.060002032 0.936804097 
0.009819900 0.060002032 0.936804097 
0.009829900 0.060002032 0.936804097 
0.009839900 0.060002032 0.936804097 
0.009849900 0.060002032 0.936804097 
0.009859900 0.060002032 0.936804097 
0.009869900 0.060002032 0.936804097 
0.009879900 0.060002032 0.936804097 
0.009889900 0.060002032 0.936804097 
0.009899900 0.060002032 0.936804097 
0.009909900 0.060002032 0.936804097 
0.009919900 0.060002032 0.936804097 
0.009929900 0.060002032 0.936804097 
0.009939900 0.060002032 0.936804097 
0.009949900 0.060002032 0.936804097 
0.009959900 0.060002032 0.936804097 
0.009969900 0.060002032 0.936804097 
0.009979900 0.060002032 0.936804097 
0.009989900 0.060002032 0.936804096 
0.009999900 0.060002032 0.936804096 
0.010009900 0.060002032 0.936804096 
0.010019900 0.060002032 0.936804096 
0.010029900 0.060002032 0.936804096 
0.010039900 0.060002032 0.936804096 
0.010049900 0.060002032 0.936804096 
0.010059900 0.060002032 0.936804096 
0.010069900 0.060002032 0.936804096 
0.010079900 0.060002032 0.936804096 
0.010089900 0.060002032 0.936804096 
0.010099900 0.060002032 0.936804095 
0.010109900 0.060002032 0.936804095 
0.010119900 0.060002032 0.936804095 
0.010129900 0.060002032 0.936804095 
0.010139900 0.060002032 0.936804095 
0.010149900 0.060002032 0.936804095 
0.010159900 0.060002032 0.936804095 
0.010169900 0.060002032 0.936804095 
0.010179900 0.060002032 0.936804095 
0.010189900 0.060002032 0.936804095 
0.010199900 0.060002032 0.936804095 
0.010209900 0.060002032 0.936804095 
0.010219900 0.060002032 0.936804095 
0.010229900 0.060002032 0.936804095 
0.010239900 0.060002032 0.936804095 
0.010249900 0.060002032 0.936804095 
0.010259900 0.060002032 0.936804095 
0.010269900 0.060002032 0.936804095 
0.010279900 0.060002032 0.936804095 
0.010289900 0.060002032 0.936804095 
0.010299900 0.060002032 0.936804095 
0.010309900 0.060002032 0.936804095 
0.010319900 0.060002032 0.936804095 
0.010329900 0.060002032 0.936804095 
0.010339900 0.060002032 0.936804095 
0.010349900 0.060002032 0.936804095 
0.010359900 0.060002032 0.936804095 
0.010369900 0.060002032 0.936804095 
0.010379900 0.060002032 0.936804095 
0.010389900 0.060002032 0.936804095 
0.010399900 0.060002032 0.936804095 
0.010409900 0.060002032 0.936804095 
0.010419900 0.060002032 0.936804095 
0.010429900 0.060002032 0.936804095 
0.010439900 0.060002032 0.936804095 
0.010449900 0.060002032 0.936804095 
0.010459900 0.060002032 0.936804095 
0.010469900 0.060002032 0.936804095 
0.010479900 0.060002032 0.936804095 
0.010489900 0.060002032 0.936804095 
0.010499900 0.060002032 0.936804095 
0.010509900 0.060002032 0.936804095 
0.010519900 0.060002032 0.936804095 
0.010529900 0.060002032 0.936804095 
0.010539900 0.060002032 0.936804096 
0.010549900 0.060002032 0.936804096 
0.010559900 0.060002032 0.936804096 
0.010569900 0.060002032 0.936804096 
0.010579900 0.060002032 0.936804096 
0.010589900 0.060002032 0.936804096 
0.010599900 0.060002032 0.936804096 
0.010609900 0.060002032 0.936804096 
0.010619900 0.060002032 0.936804096 
0.010629900 0.060002032 0.936804096 
0.010639900 0.060002032 0.936804096 
0.010649900 0.060002032 0.936804096 
0.010659900 0.060002032 0.936804096 
0.010669900 0.060002032 0.936804096 
0.010679900 0.060002032 0.936804096 
0.010689900 0.060002032 0.936804096 
0.010699900 0.060002032 0.936804096 
0.010709900 0.060002032 0.936804096 
0.010719900 0.060002032 0.936804096 
0.010729900 0.060002032 0.936804096 
0.010739900 0.060002032 0.936804096 
0.010749900 0.060002032 0.936804096 
0.010759900 0.060002032 0.936804096 
0.010769900 0.060002032 0.936804096 
0.010779900 0.060002032 0.936804096 
0.010789900 0.060002032 0.936804096 
0.010799900 0.060002032 0.936804096 
0.010809900 0.060002032 0.936804096 
0.010819900 0.060002032 0.936804096 
0.010829900 0.060002032 0.936804096 
0.010839900 0.060002032 0.936804096 
0.010849900 0.060002032 0.936804096 
0.010859900 0.060002032 0.936804096 
0.010869900 0.060002032 0.936804096 
0.010879900 0.060002032 0.936804096 
0.010889900 0.060002032 0.936804096 
0.010899900 0.060002032 0.936804096 
0.010909900 0.060002032 0.936804095 
0.010919900 0.060002032 0.936804095 
0.010929900 0.060002032 0.936804095 
0.010939900 0.060002032 0.936804095 
0.010949900 0.060002032 0.936804095 
0.010959900 0.060002032 0.936804095 
0.010969900 0.060002032 0.936804095 
0.010979900 0.060002032 0.936804095 
0.010989900 0.060002032 0.936804095 
0.010999900 0.060002032 0.936804095 
0.011009900 0.060002032 0.936804095 
0.011019900 0.060002032 0.936804095 
0.011029900 0.060002032 0.936804095 
0.011039900 0.060002032 0.936804095 
0.011049900 0.060002032 0.936804095 
0.011059900 0.060002032 0.936804095 
0.011069900 0.060002032 0.936804095 
0.011079900 0.060002032 0.936804095 
0.011089900 0.060002032 0.936804095 
0.011099900 0.060002032 0.936804095 
0.011109900 0.060002032 0.936804095 
0.011119900 0.060002032 0.936804095 
0.011129900 0.060002032 0.936804095 
0.011139900 0.060002032 0.936804095 
0.011149900 0.060002032 0.936804095 
0.011159900 0.060002032 0.936804095 
0.011169900 0.060002032 0.936804095 
0.011179900 0.060002032 0.936804095 
0.011189900 0.060002032 0.936804095 
0.011199900 0.060002032 0.936804095 
0.011209900 0.060002032 0.936804095 
0.011219900 0.060002032 0.936804095 
0.011229900 0.060002032 0.936804095 
0.011239900 0.060002032 0.936804095 
0.011249900 0.060002032 0.936804095 
0.011259900 0.060002032 0.936804095 
0.011269900 0.060002032 0.936804095 
0.011279900 0.060002032 0.936804095 
0.011289900 0.060002032 0.936804095 
0.011299900 0.060002032 0.936804095 
0.011309900 0.060002032 0.936804095 
0.011319900 0.060002032 0.936804095 
0.011329900 0.060002032 0.936804095 
0.011339900 0.060002032 0.936804095 
0.011349900 0.060002032 0.936804095 
0.011359900 0.060002032 0.936804095 
0.011369900 0.060002032 0.936804095 
0.011379900 0.060002032 0.936804095 
0.011389900 0.060002032 0.936804095 
0.011399900 0.060002032 0.936804095 
0.011409900 0.060002032 0.936804095 
0.011419900 0.060002032 0.936804095 
0.011429900 0.060002032 0.936804096 
0.011439900 0.060002032 0.936804096 
0.011449900 0.060002032 0.936804096 
0.011459900 0.060002032 0.936804096 
0.011469900 0.060002032 0.936804096 
0.011479900 0.060002032 0.936804096 
0.011489900 0.060002032 0.936804096 
0.011499900 0.060002032 0.936804096 
0.011509900 0.060002032 0.936804096 
0.011519900 0.060002032 0.936804096 
0.011529900 0.060002032 0.936804096 
0.011539900 0.060002032 0.936804096 
0.011549900 0.060002032 0.936804096 
0.011559900 0.060002032 0.936804096 
0.011569900 0.060002032 0.936804096 
0.011579900 0.060002032 0.936804096 
0.011589900 0.060002032 0.936804096 
0.011599900 0.060002032 0.936804096 
0.011609900 0.060002032 0.936804096 
0.011619900 0.060002032 0.936804096 
0.011629900 0.060002032 0.936804096 
0.011639900 0.060002032 0.936804095 
0.011649900 0.060002032 0.936804095 
0.011659900 0.060002032 0.936804095 
0.011669900 0.060002032 0.936804095 
0.011679900 0.060002032 0.936804095 
0.011689900 0.060002032 0.936804095 
0.011699900 0.060002032 0.936804095 
0.011709900 0.060002032 0.936804095 
0.011719900 0.060002032 0.936804095 
0.011729900 0.060002032 0.936804095 
0.011739900 0.060002032 0.936804095 
0.011749900 0.060002032 0.936804095 
0.011759900 0.060002032 0.936804095 
0.011769900 0.060002032 0.936804095 
0.011779900 0.060002032 0.936804095 
0.011789900 0.060002032 0.936804095 
0.011799900 0.060002032 0.936804095 
0.011809900 0.060002032 0.936804095 
0.011819900 0.060002032 0.936804095 
0.011829900 0.060002032 0.936804095 
0.011839900 0.060002032 0.936804095 
0.011849900 0.060002032 0.936804095 
0.011859900 0.060002032 0.936804095 
0.011869900 0.060002032 0.936804095 
0.011879900 0.060002032 0.936804095 
0.011889900 0.060002032 0.936804095 
0.011899900 0.060002032 0.936804095 
0.011909900 0.060002032 0.936804095 
0.011919900 0.060002032 0.936804095 
0.011929900 0.060002032 0.936804095 
0.011939900 0.060002032 0.936804095 
0.011949900 0.060002032 0.936804095 
0.011959900 0.060002032 0.936804095 
0.011969900 0.060002032 0.936804095 
0.011979900 0.060002032 0.936804095 
0.011989900 0.060002032 0.936804095 
0.011999900 0.060002032 0.936804095 
0.012009900 0.060002032 0.936804095 
0.012019900 0.060002032 0.936804095 
0.012029900 0.060002032 0.936804095 
0.012039900 0.060002032 0.936804095 
0.012049900 0.060002032 0.936804095 
0.012059900 0.060002032 0.936804095 
0.012069900 0.060002032 0.936804095 
0.012079900 0.060002032 0.936804095 
0.012089900 0.060002032 0.936804095 
0.012099900 0.060002032 0.936804095 
0.012109900 0.060002032 0.936804095 
0.012119900 0.060002032 0.936804095 
0.012129900 0.060002032 0.936804095 
0.012139900 0.060002032 0.936804095 
0.012149900 0.060002032 0.936804095 
0.012159900 0.060002032 0.936804095 
