Sim: 4
Label: rocket
Time: 0.003000004367293673
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
366.893727543 0.227299938 21589566.331241749 3570.670381370 9.878461651 -3262363.950203045 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.063750000 
366.907615790 0.227308921 21589088.614692546 3570.658116222 9.878277000 -3262403.021623247 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.066250000 
366.921441436 0.227317861 21588612.966481294 3570.645994049 9.878092899 -3262441.637565710 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.068750000 
366.935200695 0.227326756 21588139.476168945 3570.634017503 9.877909381 -3262479.789584478 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.071250000 
366.948889832 0.227335603 21587668.232474767 3570.622188959 9.877726480 -3262517.470106866 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.073750000 
366.962505167 0.227344399 21587199.323262714 3570.610510517 9.877544230 -3262554.672450504 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.076250000 
366.976043077 0.227353143 21586732.835527841 3570.598983991 9.877362668 -3262591.390838313 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.078750000 
366.989499992 0.227361831 21586268.855383050 3570.587610905 9.877181827 -3262627.620411132 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.081250000 
367.002872400 0.227370463 21585807.468046166 3570.576392494 9.877001744 -3262663.357238119 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.083750000 
367.016156848 0.227379035 21585348.757827036 3570.565329699 9.876822453 -3262698.598324829 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.086250000 
367.029349938 0.227387546 21584892.808115140 3570.554423164 9.876643993 -3262733.341618909 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.088750000 
367.042448331 0.227395994 21584439.701367211 3570.543673236 9.876466399 -3262767.586013492 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.091250000 
367.055448749 0.227404376 21583989.519095331 3570.533079967 9.876289709 -3262801.331348101 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.093750000 
367.068347972 0.227412690 21583542.341855031 3570.522643109 9.876113961 -3262834.578407234 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.096250000 
367.081142839 0.227420935 21583098.249233931 3570.512362123 9.875939191 -3262867.328916441 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.098750000 
367.093830251 0.227429109 21582657.319840368 3570.502236172 9.875765440 -3262899.585535930 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.101250000 
367.106407172 0.227437209 21582219.631292410 3570.492264132 9.875592744 -3262931.351851734 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.103750000 
367.118870624 0.227445235 21581785.260207143 3570.482444590 9.875421144 -3262962.632364291 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.106250000 
367.131217694 0.227453183 21581354.282190185 3570.472775851 9.875250678 -3262993.432474523 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.108750000 
367.143445529 0.227461054 21580926.771825381 3570.463255941 9.875081387 -3263023.758467311 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.111250000 
367.155551343 0.227468844 21580502.802664910 3570.453882617 9.874913309 -3263053.617492335 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.113750000 
367.167532408 0.227476552 21580082.447219558 3570.444653370 9.874746486 -3263083.017542317 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.116250000 
367.179386066 0.227484177 21579665.776949231 3570.435565434 9.874580958 -3263111.967428581 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.118750000 
367.191109718 0.227491718 21579252.862253822 3570.426615795 9.874416764 -3263140.476753859 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.121250000 
367.202700834 0.227499172 21578843.772464253 3570.417801199 9.874253947 -3263168.555882487 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.123750000 
367.214156945 0.227506538 21578438.575833827 3570.409118164 9.874092546 -3263196.215907754 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.126250000 
