Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.003399249 0.060002032 9640.735520541 0.972022263 
0.003404533 0.060002032 9640.754252268 0.972016785 
0.003409818 0.060002032 9640.759356232 0.972011353 
0.003415103 0.060002032 9640.751065499 0.972005975 
0.003420388 0.060002032 9640.729631599 0.972000659 
0.003425673 0.060002032 9640.695323784 0.971995414 
0.003430958 0.060002032 9640.648428269 0.971990245 
0.003436243 0.060002032 9640.589247446 0.971985162 
0.003441527 0.060002032 9640.518099097 0.971980170 
0.003446812 0.060002032 9640.435315578 0.971975277 
0.003452097 0.060002032 9640.341243004 0.971970489 
0.003457382 0.060002032 9640.236240417 0.971965812 
0.003462667 0.060002032 9640.120678944 0.971961252 
0.003467952 0.060002032 9639.994940953 0.971956814 
0.003473237 0.060002032 9639.859419202 0.971952505 
0.003478522 0.060002032 9639.714515983 0.971948328 
0.003483807 0.060002032 9639.560642269 0.971944288 
0.003489091 0.060002032 9639.398216858 0.971940391 
0.003494376 0.060002032 9639.227665516 0.971936639 
0.003499661 0.060002032 9639.049420132 0.971933036 
0.003504946 0.060002032 9638.863917870 0.971929587 
0.003510231 0.060002032 9638.671600330 0.971926294 
0.003515516 0.060002032 9638.472912721 0.971923159 
0.003520801 0.060002032 9638.268303035 0.971920185 
0.003526086 0.060002032 9638.058221242 0.971917375 
0.003531371 0.060002032 9637.843118487 0.971914730 
0.003536656 0.060002032 9637.623446308 0.971912251 
0.003541942 0.060002032 9637.399655865 0.971909940 
0.003547227 0.060002032 9637.172197183 0.971907798 
0.003552512 0.060002032 9636.941518416 0.971905826 
0.003557797 0.060002032 9636.708065120 0.971904023 
0.003563082 0.060002032 9636.472279558 0.971902389 
0.003568367 0.060002032 9636.234600008 0.971900925 
0.003573652 0.060002032 9635.995460101 0.971899630 
0.003578938 0.060002032 9635.755288181 0.971898503 
0.003584223 0.060002032 9635.514506675 0.971897542 
0.003589508 0.060002032 9635.273531496 0.971896747 
0.003594793 0.060002032 9635.032771464 0.971896116 
0.003600079 0.060002032 9634.792627746 0.971895648 
0.003605364 0.060002032 9634.553493326 0.971895339 
